Date,AirCraft_Type,AirCraft_Regn,AirCraft_FltNo,From,To,Total_Payload_kg,Distance_Flown_km,Hours_Flown
10/29/2024,C208,5Y-MAE,MAF 7,TAMBURA,YAMBIO,1070,156,0.6
10/29/2024,C208,5Y-MAE,MAF 7,YAMBIO,JUBA,1061,352,1.4
10/30/2024,C208,5Y-MAE,MAF 7,JUBA,KAJOKEJI,1153,113,0.4
10/30/2024,C208,5Y-MAE,MAF 7,KAJOKEJI,YEI,918,107,0.4
10/30/2024,C208,5Y-MAE,MAF 7,YEI,ARUA,1303,124,0.5
10/30/2024,C208,5Y-MAE,MAF 7,ARUA,JUBA,1254,217,0.8
10/31/2024,C208,5Y-MAE,MAF 7,JUBA,YAMBIO,876,352,1.4
10/31/2024,C208,5Y-MAE,MAF 7,YAMBIO,MARIDI,971,119,0.5
10/31/2024,C208,5Y-MAE,MAF 7,MARIDI,MUNDRI,1160,111,0.4
10/31/2024,C208,5Y-MAE,MAF 7,MUNDRI,JUBA,1185,148,0.6
11/1/2024,C208,5Y-MAE,MAF 7,JUBA,YIDA,963,606,2.2
11/1/2024,C208,5Y-MAE,MAF 7,YIDA,RUBKONA,1312,96,0.4
11/1/2024,C208,5Y-MAE,MAF 7,RUBKONA,MALUALKON,827,239,1
11/2/2024,C208,5Y-MAE,MAF 7,MALUALKON,TONJ,889,226,1
11/2/2024,C208,5Y-MAE,MAF 7,TONJ,JUBA,1137,419,1.7
11/2/2024,C208,5Y-MAE,MAF 7,JUBA,ARUA,1159,217,0.9
11/2/2024,C208,5Y-MAE,MAF 7,ARUA,JUBA,1290,217,0.9
11/4/2024,C208,5Y-MAE,MAF 7,JUBA,YIDA,995,606,2.2
11/4/2024,C208,5Y-MAE,MAF 7,RUBKONA,JUBA,1242,532,1.9
11/4/2024,C208,5Y-MAE,MAF 7,YIDA,RUBKONONA,1395,96,0.4
11/5/2024,C208,5Y-MAE,MAF 7,JUBA,POCHALLA,1050,376,1.5
11/5/2024,C208,5Y-MAE,MAF 7,POCHALLA,JUBA,973,376,1.4
11/5/2024,C208,5Y-MAE,MAF 7,JUBA,POCHALLA,1013,376,1.5
11/5/2024,C208,5Y-MAE,MAF 7,POCHALLA,JUBA,895,376,1.4
11/7/2024,C208,5Y-MAE,MAF 7,JUBA,LAFON,1348,98,0.4
11/7/2024,C208,5Y-MAE,MAF 7,LAFON,JUBA,795,98,0.4
11/7/2024,C208,5Y-MAE,MAF 7,JUBA,LAFON,1219,98,0.5
11/7/2024,C208,5Y-MAE,MAF 7,LAFON,JUBA,932,98,0.4
11/8/2024,C208,5Y-MAE,MAF 7,JUBA,CHUKUDUM,975,222,1
11/8/2024,C208,5Y-MAE,MAF 7,CHUKUDUM,JUBA,1006,222,0.9
11/8/2024,C208,5Y-MAE,MAF 7,JUBA,KURON,934,337,1.4
11/8/2024,C208,5Y-MAE,MAF 7,KURON,TORIT,1137,259,1
11/8/2024,C208,5Y-MAE,MAF 7,TORIT,JUBA,1294,120,0.6
11/12/2024,C208,5Y-MAE,MAF 7,JUBA,MUNDRI,884,148,0.6
11/12/2024,C208,5Y-MAE,MAF 7,MUNDRI,MARIDI,981,111,0.5
11/12/2024,C208,5Y-MAE,MAF 7,MARIDI,YAMBIO,1106,119,0.5
11/12/2024,C208,5Y-MAE,MAF 7,YAMBIO,JUBA,1075,352,1.6
11/13/2024,C208,5Y-MAE,MAF 7,JUBA,RENK,628,763,2.8
11/13/2024,C208,5Y-MAE,MAF 7,RENK,JUBA,960,764,2.7
11/14/2024,C208,5Y-MAE,MAF 7,JUBA,AWEIL,662,639,2.3
11/14/2024,C208,5Y-MAE,MAF 7,AWEIL,JUBA,1022,639,2.4
11/15/2024,C208,5Y-MAE,MAF 7,JUBA,KIMATONG,1059,183,0.9
11/15/2024,C208,5Y-MAE,MAF 7,KIMATONG,TORIT,835,80,0.4
11/15/2024,C208,5Y-MAE,MAF 7,TORIT,JUBA,1303,120,0.5
11/18/2024,C208,5Y-MAE,MAF 7,JUBA,PIBOR,1144,272,1.3
11/18/2024,C208,5Y-MAE,MAF 7,PIBOR,JUBA,1333,272,1
11/19/2024,C208,5Y-MAE,MAF 7,JUBA,MARIDI,955,237,0.9
11/19/2024,C208,5Y-MAE,MAF 7,MARIDI,JUBA,1136,237,1
11/19/2024,C208,5Y-MAE,MAF 7,JUBA,YAMBIO,870,352,1.3
11/19/2024,C208,5Y-MAE,MAF 7,YAMBIO,JUBA,966,352,1.4
11/20/2024,C208,5Y-MAE,MAF 7,JUBA,TORIT,829,120,0.6
11/20/2024,C208,5Y-MAE,MAF 7,TORIT,OHILANG,940,37,0.3
11/20/2024,C208,5Y-MAE,MAF 7,OHILANG,KAPOETA,868,89,0.5
11/20/2024,C208,5Y-MAE,MAF 7,KAPOETA ,CHUKUDUM,1042,65,0.3
11/20/2024,C208,5Y-MAE,MAF 7,CHUKUDUM,OHILANG,944,95,0.5
11/20/2024,C208,5Y-MAE,MAF 7,OHILANG,TORIT,1052,37,0.3
11/20/2024,C208,5Y-MAE,MAF 7,TORIT,JUBA,1199,120,0.5
11/21/2024,C208,5Y-MAE,MAF 7,JUBA,YAMBIO,665,352,1.3
11/21/2024,C208,5Y-MAE,MAF 7,YAMBIO,TAMBURA,793,156,0.7
11/21/2024,C208,5Y-MAE,MAF 7,TAMBURA,MUNDRI,1003,319,1.4
11/21/2024,C208,5Y-MAE,MAF 7,MUNDRI,JUBA,1140,148,0.6
11/25/2024,C208,5Y-MAE,MAF 7,JUBA,KAPOETA,1001,220,0.9
11/25/2024,C208,5Y-MAE,MAF 7,KAPOETA ,CHUKUDUM,1185,65,0.4
11/25/2024,C208,5Y-MAE,MAF 7,CHUKUDUM,TORIT,1086,104,0.5
11/25/2024,C208,5Y-MAE,MAF 7,TORIT,JUBA,1308,120,0.6
11/26/2024,C208,5Y-MAE,MAF 7,JUBA,MUNDRI,1094,148,0.7
11/26/2024,C208,5Y-MAE,MAF 7,MUNDRI,JUBA,1225,148,0.7
11/26/2024,C208,5Y-MAE,MAF 7,JUBA,MARIDI,834,237,1
11/26/2024,C208,5Y-MAE,MAF 7,MARIDI,TAMBURA,964,242,0.9
11/26/2024,C208,5Y-MAE,MAF 7,TAMBURA,JUBA,1108,463,1.8
11/27/2024,C208,5Y-MAE,MAF 7,JUBA,MALAKAL,921,519,2
11/27/2024,C208,5Y-MAE,MAF 7,MALAKAL,RUBKONA,1218,206,0.9
11/27/2024,C208,5Y-MAE,MAF 7,RUBKONA,YIDA,943,96,0.5
11/27/2024,C208,5Y-MAE,MAF 7,YIDA,JUBA,1004,606,2.2
11/28/2024,C208,5Y-MAE,MAF 7,JUBA,WAU,944,509,1.9
11/28/2024,C208,5Y-MAE,MAF 7,WAU,AWEIL,1238,137,0.6
11/28/2024,C208,5Y-MAE,MAF 7,AWEIL,JUBA,1139,639,2.4
12/3/2024,C208,5Y-MAE,MAF 7,JUBA,MALAKAL,1075,519,2
12/3/2024,C208,5Y-MAE,MAF 7,MALAKAL,RUBKONA,1374,206,0.8
12/3/2024,C208,5Y-MAE,MAF 7,RUBKONA,JUBA,1233,532,2
12/4/2024,C208,5Y-MAE,MAF 7,JUBA,YIROL,1056,222,0.9
12/4/2024,C208,5Y-MAE,MAF 7,YIROL,RUBKONA,1205,315,1.2
12/4/2024,C208,5Y-MAE,MAF 7,RUBKONA,JUBA,1076,532,1.9
12/6/2024,C208,5Y-MAE,MAF 7,JUBA,TORIT,1060,120,0.6
12/6/2024,C208,5Y-MAE,MAF 7,TORIT,KAPOETA,911,119,0.6
12/6/2024,C208,5Y-MAE,MAF 7,KAPOETA,CHUKUDUM,990,65,0.3
12/6/2024,C208,5Y-MAE,MAF 7,CHUKUDUM,JUBA,891,222,0.9
12/6/2024,C208,5Y-MAE,MAF 7,JUBA,OHILANG,940,133,0.6
12/6/2024,C208,5Y-MAE,MAF 7,OHILANG,TORIT,1156,37,0.2
12/6/2024,C208,5Y-MAE,MAF 7,TORIT,JUBA,1303,120,0.5
12/9/2024,C208,5Y-MAE,MAF 7,JUBA,KAPOETA,969,220,1.1
12/9/2024,C208,5Y-MAE,MAF 7,KAPOETA,LOKUTOK,1196,82,0.4
12/9/2024,C208,5Y-MAE,MAF 7,LOKUTOK,LAFON,767,59,0.3
12/9/2024,C208,5Y-MAE,MAF 7,LAFON,JUBA,805,98,0.5
12/9/2024,C208,5Y-MAE,MAF 7,JUBA,GANYIEL,1170,306,1.3
12/9/2024,C208,5Y-MAE,MAF 7,GANYIEL,JUBA,1162,306,1.2
12/10/2024,C208,5Y-MAE,MAF 7,JUBA,YAMBIO,716,352,1.3
12/10/2024,C208,5Y-MAE,MAF 7,YAMBIO,TAMBURA,837,156,0.7
12/10/2024,C208,5Y-MAE,MAF 7,TAMBURA,MARIDI,1047,232,1
12/10/2024,C208,5Y-MAE,MAF 7,MARID,MUNDRI,1189,111,0.6
12/10/2024,C208,5Y-MAE,MAF 7,MUNDRI,JUBA,1214,148,0.7
12/11/2024,C208,5Y-MAE,MAF 7,JUBA,RUBKONA,776,532,1.9
12/11/2024,C208,5Y-MAE,MAF 7,RUBKONA,YIDA,906,96,0.5
12/11/2024,C208,5Y-MAE,MAF 7,YIDA,MALAKAL,1051,182,0.8
12/11/2024,C208,5Y-MAE,MAF 7,MALAKAL,JUBA,1166,519,2
12/17/2024,C208,5Y-MAE,MAF 7,JUBA,TORIT,953,120,0.6
12/17/2024,C208,5Y-MAE,MAF 7,TORIT,CHUKUDUM,1081,104,0.5
12/17/2024,C208,5Y-MAE,MAF 7,CHUKUDUM,KAPOETA,1003,65,0.3
12/17/2024,C208,5Y-MAE,MAF 7,KAPOETA,TORIT,1204,119,0.5
12/17/2024,C208,5Y-MAE,MAF 7,TORIT,JUBA,1283,120,0.5
12/18/2024,C208,5Y-MAE,MAF 7,JUBA,RUBKONA,1036,532,2
12/18/2024,C208,5Y-MAE,MAF 7,RUBKONA,YIDA,1056,96,0.5
12/18/2024,C208,5Y-MAE,MAF 7,YIDA,JUBA,1121,606,2.2
12/19/2024,C208,5Y-MAE,MAF 7,JUBA,YAMBIO,891,352,1.3
12/19/2024,C208,5Y-MAE,MAF 7,YAMBIO,MARIDI,991,119,0.6
12/19/2024,C208,5Y-MAE,MAF 7,MARIDI,MUNDRI,1180,111,0.5
12/19/2024,C208,5Y-MAE,MAF 7,MUNDRI,JUBA,1205,148,0.7
12/23/2024,C208,5Y-MAE,MAF 7,JUBA,TORIT,740,434,1.7
12/23/2024,C208,5Y-MAE,MAF 7,TORIT,JUBA,1218,511,2
12/24/2024,C208,5Y-MAE,MAF 7 ,JUBA,KAPOETA,883,220,1
12/25/2024,C208,5Y-MAE,MAF 7 ,KAPOETA,CHUKUDUM,1060,65,0.3
12/26/2024,C208,5Y-MAE,MAF 7 ,MARIDI,IBBA,756,33,0.2
1/1/2021,C208,5Y-ISA,MAF 8,JUBA,YIROL,929,222,1
1/1/2021,C208,5Y-ISA,MAF 8,YIROL,MVOLO,1090,83,0.4
1/1/2021,C208,5Y-ISA,MAF 8,MVOLO,JUBA,1158,224,1
1/2/2021,C208,5Y-ISA,MAF 8,JUBA,MARIDI,682,239,1
1/2/2021,C208,5Y-ISA,MAF 8,MARIDI,JUBA,823,239,1
1/2/2021,C208,5Y-ISA,MAF 8,JUBA,IBBA,819,270,1.1
1/2/2021,C208,5Y-ISA,MAF 8,IBBA,YAMBIO,797,85,0.4
1/2/2021,C208,5Y-ISA,MAF 8,YAMBIO,JUBA,936,352,1.4
1/6/2021,C208,5Y-ISA,MAF 8,JUBA,TORIT,956,120,0.5
1/6/2021,C208,5Y-ISA,MAF 8,TORIT,KAPOETA,1024,119,0.5
1/6/2021,C208,5Y-ISA,MAF 8,KAPOETA,CHUKUDUM,1115,65,0.3
1/6/2021,C208,5Y-ISA,MAF 8,CHUKUDUM,JUBA,841,222,0.8
1/7/2021,C208,5Y-ISA,MAF 8,JUBA,TORIT,1066,120,0.6
1/7/2021,C208,5Y-ISA,MAF 8,TORIT,JUBA,1146,120,0.5
1/7/2021,C208,5Y-ISA,MAF 8,JUBA,MARIDI,920,239,0.9
1/7/2021,C208,5Y-ISA,MAF 8,MARIDI,IBBA,1067,33,0.2
1/7/2021,C208,5Y-ISA,MAF 8,IBBA,JUBA,922,270,1.1
1/8/2021,C208,5Y-ISA,MAF 8,JUBA,MVOLO,960,224,1
1/8/2021,C208,5Y-ISA,MAF 8,MVOLO,JUBA,1124,224,0.9
1/8/2021,C208,5Y-ISA,MAF 8,JUBA,TORIT,1010,120,0.5
1/8/2021,C208,5Y-ISA,MAF 8,TORIT,JUBA,1090,120,0.5
1/9/2021,C208,5Y-ISA,MAF 8,JUBA,MUNDRI,663,148,0.7
1/9/2021,C208,5Y-ISA,MAF 8,MUNDRI,IBBA,507,146,0.7
1/9/2021,C208,5Y-ISA,MAF 8,IBBA,JUBA,507,270,1
1/15/2021,C208,5Y-ISA,MAF 8,JUBA,YIROL,871,222,0.9
1/15/2021,C208,5Y-ISA,MAF 8,YIROL,MVOLO,1013,83,0.4
1/15/2021,C208,5Y-ISA,MAF 8,MVOLO,JUBA,1081,224,0.9
1/17/2021,C208,5Y-ISA,MAF 8,JUBA,TORIT,845,120,0.6
1/17/2021,C208,5Y-ISA,MAF 8,TORIT,CHUKUDUM,892,104,0.5
1/17/2021,C208,5Y-ISA,MAF 8,CHUKUDUM,KAPOETA,641,65,0.3
1/17/2021,C208,5Y-ISA,MAF 8,KAPOETA,LOKICHOGGIO,1017,106,0.5
1/17/2021,C208,5Y-ISA,MAF 8,LOKICHOGGIO,LOYENGALANI,902,309,1.2
1/17/2021,C208,5Y-ISA,MAF 8,LOYENGALANI,WILSON,1083,466,1.9
1/24/2021,C208,5Y-ISA,MAF 8,LOKICHOGGIO,KAPOETA,1019,106,0.5
1/24/2021,C208,5Y-ISA,MAF 8,KAPOETA,CHUKUDUM,1057,65,0.3
1/24/2021,C208,5Y-ISA,MAF 8,CHUKUDUM,JUBA,790,222,0.9
1/24/2021,C208,5Y-ISA,MAF 8,WILSON,MARALAL,697,265,1.2
1/24/2021,C208,5Y-ISA,MAF 8,MARALAL,LOGLOGO,586,174,0.7
1/24/2021,C208,5Y-ISA,MAF 8,LOGLOGO,DUKANA,952,231,1
1/24/2021,C208,5Y-ISA,MAF 8,DUKANA,ILERET,1092,120,0.5
1/24/2021,C208,5Y-ISA,MAF 8,ILERET,LOKICHOGGIO,1176,213,0.8
1/27/2021,C208,5Y-ISA,MAF 8,JUBA,TORIT,1126,120,0.5
1/27/2021,C208,5Y-ISA,MAF 8,TORIT,JUBA,1177,120,0.5
1/27/2021,C208,5Y-ISA,MAF 8,JUBA,CHUKUDUM,927,222,1.1
1/27/2021,C208,5Y-ISA,MAF 8,CHUKUDUM,KAPOETA,756,65,0.3
1/27/2021,C208,5Y-ISA,MAF 8,KAPOETA,JUBA,1132,220,0.8
1/29/2021,C208,5Y-ISA,MAF 8,JUBA,KURON,968,337,1.4
1/29/2021,C208,5Y-ISA,MAF 8,KURON,JUBA,1124,337,1.4
1/29/2021,C208,5Y-ISA,MAF 8,JUBA,KAJO KEJI,1100,113,0.6
1/29/2021,C208,5Y-ISA,MAF 8,KAJO KEJI,JUBA,868,113,0.5
1/30/2021,C208,5Y-ISA,MAF 8,JUBA,ARUA,954,217,0.8
1/30/2021,C208,5Y-ISA,MAF 8,ARUA,NIMULE,1088,145,0.6
1/30/2021,C208,5Y-ISA,MAF 8,NIMULE,JUBA,915,152,0.7
1/30/2021,C208,5Y-ISA,MAF 8,JUBA,YEI,1020,126,0.6
1/30/2021,C208,5Y-ISA,MAF 8,YEI,KAJO KEJI,1122,107,0.5
1/30/2021,C208,5Y-ISA,MAF 8,KAJO KEJI,JUBA,902,113,0.5
2/1/2021,C208,5Y-ISA,MAF 8,WILSON,LOKICHOGGIO,867,685,2.8
2/1/2021,C208,5Y-ISA,MAF 8,LOKICHOGGIO,KAPOETA,938,106,0.5
2/1/2021,C208,5Y-ISA,MAF 8,KAPOETA,TORIT,1012,119,0.5
2/1/2021,C208,5Y-ISA,MAF 8,TORIT,NAGASHOT,676,111,0.6
2/1/2021,C208,5Y-ISA,MAF 8,NAGASHOT,JUBA,443,228,0.8
2/2/2021,C208,5Y-ISA,MAF 8,JUBA,IBBA,1030,270,1
2/2/2021,C208,5Y-ISA,MAF 8,IBBA,JUBA,992,270,1.2
2/2/2021,C208,5Y-ISA,MAF 8,JUBA,MUNDRI,1059,148,0.6
2/2/2021,C208,5Y-ISA,MAF 8,MUNDRI,MVOLO,1040,89,0.4
2/2/2021,C208,5Y-ISA,MAF 8,MVOLO,JUBA,1218,224,1
2/3/2021,C208,5Y-ISA,MAF 8,JUBA,KAJO KEJI,1200,113,0.5
2/3/2021,C208,5Y-ISA,MAF 8,KAJO KEJI,JUBA,1074,113,0.5
2/3/2021,C208,5Y-ISA,MAF 8,JUBA,THAKER,991,426,1.7
2/3/2021,C208,5Y-ISA,MAF 8,THAKER,JUBA,323,426,1.6
2/4/2021,C208,5Y-ISA,MAF 8,JUBA,THAKER,1006,426,1.6
2/4/2021,C208,5Y-ISA,MAF 8,THAKER,JUBA,338,426,1.6
2/8/2021,C208,5Y-ISA,MAF 8,JUBA,TORIT,1016,120,0.6
2/8/2021,C208,5Y-ISA,MAF 8,TORIT,CHUKUDUM,1153,104,0.5
2/8/2021,C208,5Y-ISA,MAF 8,CHUKUDUM,JUBA,895,222,0.9
2/9/2021,C208,5Y-ISA,MAF 8,JUBA,MARIDI,1057,239,1
2/9/2021,C208,5Y-ISA,MAF 8,MARIDI,JUBA,1190,239,0.9
2/10/2021,C208,5Y-ISA,MAF 8,JUBA,YIROL,1070,222,1
2/10/2021,C208,5Y-ISA,MAF 8,YIROL,BOR,1193,128,0.5
2/10/2021,C208,5Y-ISA,MAF 8,BOR,KURON,957,329,1.4
2/10/2021,C208,5Y-ISA,MAF 8,KURON,JUBA,1139,337,1.3
2/12/2021,C208,5Y-ISA,MAF 8,JUBA,KAPOETA,931,220,0.9
2/12/2021,C208,5Y-ISA,MAF 8,KAPOETA,LOKI,1056,106,0.5
2/12/2021,C208,5Y-ISA,MAF 8,LOKI,KAPOETA,1146,106,0.5
2/12/2021,C208,5Y-ISA,MAF 8,KAPOETA,JUBA,1196,220,0.9
2/15/2021,C208,5Y-ISA,MAF 8,JUBA,TORIT,947,120,0.6
2/15/2021,C208,5Y-ISA,MAF 8,TORIT,KAPOETA,1056,119,0.6
2/15/2021,C208,5Y-ISA,MAF 8,KAPOETA,NAGASHOT,669,56,0.3
2/15/2021,C208,5Y-ISA,MAF 8,NAGASHOT,KIMATONG,420,57,0.3
2/15/2021,C208,5Y-ISA,MAF 8,KIMATONG,TORIT,767,80,0.4
2/15/2021,C208,5Y-ISA,MAF 8,TORIT,JUBA,1294,120,0.4
2/17/2021,C208,5Y-ISA,MAF 8,JUBA,YIROL,1028,222,0.9
2/17/2021,C208,5Y-ISA,MAF 8,YIROL,JUBA,1164,222,0.9
2/17/2021,C208,5Y-ISA,MAF 8,JUBA,KAJO KEJI,1180,113,0.5
2/17/2021,C208,5Y-ISA,MAF 8,KAJO KEJI,JUBA,1061,113,0.5
2/17/2021,C208,5Y-ISA,MAF 8,JUBA,KAJO KEJI,1180,113,0.5
2/17/2021,C208,5Y-ISA,MAF 8,KAJO KEJI,JUBA,1050,113,0.5
2/19/2021,C208,5Y-ISA,MAF 8,JUBA,MVOLO,1056,224,0.9
2/19/2021,C208,5Y-ISA,MAF 8,MVOLO,JUBA,1197,224,0.9
2/24/2021,C208,5Y-ISA,MAF 8,JUBA,YEI,1103,126,0.5
2/24/2021,C208,5Y-ISA,MAF 8,YEI,KAJO KEJI,1183,107,0.5
2/24/2021,C208,5Y-ISA,MAF 8,KAJO KEJI,JUBA,1063,113,0.5
2/25/2021,C208,5Y-ISA,MAF 8,JUBA,MUNDRI,996,148,0.7
2/25/2021,C208,5Y-ISA,MAF 8,MUNDRI,MARIDI,1035,113,0.5
2/25/2021,C208,5Y-ISA,MAF 8,MARIDI,MVOLO,1193,141,0.7
2/25/2021,C208,5Y-ISA,MAF 8,MVOLO,RUMBEK,1293,91,0.4
2/25/2021,C208,5Y-ISA,MAF 8,RUMBEK,YIROL,1162,98,0.5
2/25/2021,C208,5Y-ISA,MAF 8,YIROL,JUBA,1229,222,0.8
3/23/2021,C208,5Y-ISA,MAF 8,JUBA,JUBA,744,0,9
3/24/2021,C208,5Y-ISA,MAF 8,JUBA,YIDA,670,606,2.3
3/24/2021,C208,5Y-ISA,MAF 8,YIDA,JUBA,1015,606,2.1
3/25/2021,C208,5Y-ISA,MAF 8,JUBA,MUNDRI,1059,148,0.6
3/25/2021,C208,5Y-ISA,MAF 8,MUNDRI,JUBA,1079,148,0.6
3/25/2021,C208,5Y-ISA,MAF 8,JUBA,YAMBIO,965,352,1.3
3/25/2021,C208,5Y-ISA,MAF 8,YAMBIO,MARIDI,1036,119,0.5
3/25/2021,C208,5Y-ISA,MAF 8,MARIDI,JUBA,1237,239,0.9
3/26/2021,C208,5Y-ISA,MAF 8,JUBA,POKTAP,923,287,1.2
3/26/2021,C208,5Y-ISA,MAF 8,POKTAP,PAKAM,487,32,0.2
3/26/2021,C208,5Y-ISA,MAF 8,PAKAM,MABIOR(PANYAGOR),1138,65,0.4
3/26/2021,C208,5Y-ISA,MAF 8,MABIOR(PANYAGOR),JUBA,1197,256,1
3/29/2021,C208,5Y-ISA,MAF 8,JUBA,CHUKUDUM,969,222,1.1
3/29/2021,C208,5Y-ISA,MAF 8,CHUKDUM,KAPOETA,784,65,0.3
3/29/2021,C208,5Y-ISA,MAF 8,KAPOETA,CHUKUDUM,1159,65,0.4
3/29/2021,C208,5Y-ISA,MAF 8,CHUKDUM,TORIT,897,104,0.4
3/29/2021,C208,5Y-ISA,MAF 8,TORIT,JUBA,1284,120,0.5
3/31/2021,C208,5Y-ISA,MAF 8,JUBA,TONJ,793,419,1.5
3/31/2021,C208,5Y-ISA,MAF 8,TONJ,RUMBEK,926,120,0.5
3/31/2021,C208,5Y-ISA,MAF 8,RUMBEK,YIROL,1117,98,0.5
3/31/2021,C208,5Y-ISA,MAF 8,YIROL,JUBA,1190,222,0.9
3/31/2021,C208,5Y-ISA,MAF 8,JUBA,MVOLO,1018,224,0.9
3/31/2021,C208,5Y-ISA,MAF 8,MVOLO,JUBA,1163,224,0.9
4/1/2021,C208,5Y-ISA,MAF 8,JUBA,MARIDI,903,239,0.9
4/1/2021,C208,5Y-ISA,MAF 8,MARIDI,YAMBIO,1056,119,0.5
4/1/2021,C208,5Y-ISA,MAF 8,YAMBIO,JUBA,1025,352,1.5
4/6/2021,C208,5Y-ISA,MAF 8,JUBA,TAMBURA,695,463,1.8
4/6/2021,C208,5Y-ISA,MAF 8,TAMBURA,YAMBIO,810,156,0.7
4/6/2021,C208,5Y-ISA,MAF 8,YAMBIO,MARIDI,931,119,0.7
4/6/2021,C208,5Y-ISA,MAF 8,MARIDI,JUBA,1131,239,1.1
4/7/2021,C208,5Y-ISA,MAF 8,JUBA,YIROL,811,222,0.9
4/7/2021,C208,5Y-ISA,MAF 8,YIROL,TONJ,937,219,0.8
4/7/2021,C208,5Y-ISA,MAF 8,TONJ,MVOLO,941,196,0.8
4/7/2021,C208,5Y-ISA,MAF 8,MVOLO,JUBA,1187,224,1
4/8/2021,C208,5Y-ISA,MAF 8,JUBA,JANGOK,761,506,2.2
4/8/2021,C208,5Y-ISA,MAF 8,JANGOK,PAGAK,967,93,0.5
4/8/2021,C208,5Y-ISA,MAF 8,PAGAK,JUBA,944,530,1.8
4/9/2021,C208,5Y-ISA,MAF 8,JUBA,WILSON,732,920,3.6
4/21/2021,C208,5Y-ISA,MAF 8,WILSON,ILERET ,570,642,2.4
4/21/2021,C208,5Y-ISA,MAF 8,ILERET,DUKANA,932,120,0.6
4/21/2021,C208,5Y-ISA,MAF 8,DUKANA,MARSABIT,1034,196,0.8
4/21/2021,C208,5Y-ISA,MAF 8,MARSABIT,WILSON,1136,439,1.6
5/11/2021,C208,5Y-ISA,MAF 8,WILSON,WILSON,887,414,1.6
5/17/2021,C208,5Y-ISA,MAF 8,WILSON,LOKI,704,685,2.5
5/17/2021,C208,5Y-ISA,MAF 8,LOKI,WILSON,997,685,2.5
5/21/2021,C208,5Y-ISA,MAF 8,LOKICHOGGIO,KAPOETA,1055,106,0.5
5/21/2021,C208,5Y-ISA,MAF 8,KAPOETA,TORIT,1086,119,0.5
5/21/2021,C208,5Y-ISA,MAF 8,TORIT,JUBA ,1154,120,0.6
5/21/2021,C208,5Y-ISA,MAF 8,WILSON,SEDAR,744,415,1.8
5/21/2021,C208,5Y-ISA,MAF 8,SEDAR,LOKICHOGGIO,1008,352,1.3
5/25/2021,C208,5Y-ISA,MAF 8,JUBA,PIBOR,1105,272,1.2
5/25/2021,C208,5Y-ISA,MAF 8,PIBOR,JUBA ,1277,272,1
5/25/2021,C208,5Y-ISA,MAF 8,JUBA,MARIDI,926,239,1
5/25/2021,C208,5Y-ISA,MAF 8,MARIDI,JUBA ,1071,239,1
6/1/2021,C208,5Y-ISA,MAF 8,JUBA,PIBOR,1098,272,1.2
6/1/2021,C208,5Y-ISA,MAF 8,PIBOR,JUBA,1258,272,1
6/1/2021,C208,5Y-ISA,MAF 8,JUBA,MUNDRI,1004,148,0.7
6/1/2021,C208,5Y-ISA,MAF 8,MUNDRI,JUBA,1004,148,0.6
6/3/2021,C208,5Y-ISA,MAF 8,JUBA,MARIDI,955,239,0.9
6/3/2021,C208,5Y-ISA,MAF 8,MARIDI,JUBA,1105,239,1.1
6/3/2021,C208,5Y-ISA,MAF 8,JUBA,YAMBIO,850,352,1.3
6/3/2021,C208,5Y-ISA,MAF 8,YAMBIO,MARIDI,943,119,0.5
6/3/2021,C208,5Y-ISA,MAF 8,MARIDI,MUNDRI,1121,11,0.5
6/3/2021,C208,5Y-ISA,MAF 8,MUNDRI,JUBA,1099,148,0.6
6/4/2021,C208,5Y-ISA,MAF 8,JUBA,TORIT,994,120,0.6
6/4/2021,C208,5Y-ISA,MAF 8,TORIT,KAPOETA,1094,119,0.6
6/4/2021,C208,5Y-ISA,MAF 8,KAPOETA,TORIT,1185,119,0.5
6/4/2021,C208,5Y-ISA,MAF 8,TORIT,JUBA,1253,120,0.6
6/5/2021,C208,5Y-ISA,MAF 8,JUBA,YEI,995,126,0.5
6/5/2021,C208,5Y-ISA,MAF 8,YEI,JUBA,1061,126,0.5
6/7/2021,C208,5Y-ISA,MAF 8,JUBA,RUMBEK,950,304,1.2
6/7/2021,C208,5Y-ISA,MAF 8,RUMBEK,JUBA,1146,304,1.2
6/8/2021,C208,5Y-ISA,MAF 8,JUBA,MUNDRI,945,148,0.6
6/8/2021,C208,5Y-ISA,MAF 8,MUNDRI,MARIDI,952,113,0.5
6/8/2021,C208,5Y-ISA,MAF 8,MARIDI,JUBA,1110,239,1
6/8/2021,C208,5Y-ISA,MAF 8,JUBA,KURON,796,337,1.5
6/9/2021,C208,5Y-ISA,MAF 8,KURON,TORIT,983,259,1
6/9/2021,C208,5Y-ISA,MAF 8,TORIT,JUBA,1119,120,0.5
6/9/2021,C208,5Y-ISA,MAF 8,JUBA,MVOLO,774,224,0.9
6/9/2021,C208,5Y-ISA,MAF 8,MVOLO,YIROL,864,83,1.7
6/9/2021,C208,5Y-ISA,MAF 8,YIROL,JUBA,1096,222,1
6/10/2021,C208,5Y-ISA,MAF 8,JUBA,TONJ,794,419,1.5
6/10/2021,C208,5Y-ISA,MAF 8,TONJ,JUBA,879,419,1.6
6/11/2021,C208,5Y-ISA,MAF 8,JUBA,LOKUTOK,891,143,0.6
